,Primary Instructor,Course Title,Number,YearTerm,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course,ACP,CS,HUM,NAT,QR,SBS
1904,,Graffiti and Murals,,2018-fa,,,,,,,,,,,,,,,ARTH 260,,WCC,LA,,,
1905,,Graffiti and Murals,,2018-fa,,,,,,,,,,,,,,,LLS 260,,WCC,LA,,,
1906,,Cultures & Literatures of South Asia,,2018-fa,,,,,,,,,,,,,,,ASST 208,,NW,LA,,,
1907,,Cultures & Literatures of South Asia,,2018-fa,,,,,,,,,,,,,,,CWL 208,,NW,LA,,,
1908,,Cultures & Literatures of South Asia,,2018-fa,,,,,,,,,,,,,,,REL 208,,NW,LA,,,
1909,,Cultures & Literatures of South Asia,,2018-fa,,,,,,,,,,,,,,,SAME 208,,NW,LA,,,
1910,,S Asian Cultural Landscapes,,2018-fa,,,,,,,,,,,,,,,ASST 218,,NW,LA,,,
1911,,S Asian Cultural Landscapes,,2018-fa,,,,,,,,,,,,,,,LA 218,,NW,LA,,,
1912,,Scientific Writing for Astronomy,,2018-fa,,,,,,,,,,,,,,,ASTR 401,ACP,,,,,
1913,,Senior Thesis,,2018-fa,,,,,,,,,,,,,,,ASTR 490,ACP,,,,,
1914,,Senior Thesis,,2018-fa,,,,,,,,,,,,,,,CS 499,ACP,,,,,
1915,,Senior Thesis,,2018-fa,,,,,,,,,,,,,,,ECE 499,ACP,,,,,
1916,,Soc Impacts Weather & Climate,,2018-fa,,,,,,,,,,,,,,,ATMS 322,,,,,,SS
1917,,Soc Impacts Weather & Climate,,2018-fa,,,,,,,,,,,,,,,ENSU 301,,,,,,SS
1918,,South Slavic Cultures,,2018-fa,,,,,,,,,,,,,,,BCS 115,,NW,,,,SS
1919,,Yugoslavia and After,,2018-fa,,,,,,,,,,,,,,,BCS 215,,WCC,,,,
1920,,Writing in the Disciplines,,2018-fa,,,,,,,,,,,,,,,BTW 263,ACP,,,,,
1921,,Hidden World of Engineering,,2018-fa,,,,,,,,,,,,,,,CHBE 101,,,,PS,,
1922,,"Chemistry, Everyday Phenomena",,2018-fa,,,,,,,,,,,,,,,CHEM 108,,,,PS,,
1923,,Accelerated Chemistry II,,2018-fa,,,,,,,,,,,,,,,CHEM 204,,,,PS,,
1924,,Inorganic Chemistry Lab,,2018-fa,,,,,,,,,,,,,,,CHEM 317,ACP,,,,,
1925,,Organic Chemistry Lab,,2018-fa,,,,,,,,,,,,,,,CHEM 437,ACP,,,,,
1926,,Interdisciplinary Seminar ACP,,2018-fa,,,,,,,,,,,,,,,CHP 396,ACP,,,,,
1927,,The Roman Achievement,,2018-fa,,,,,,,,,,,,,,,CLCV 116,,WCC,HP,,,
1928,,"Class Archaeology, Rome-Italy",,2018-fa,,,,,,,,,,,,,,,CLCV 132,,WCC,HP,,,
1929,,Ancient Greek & Roman Religion,,2018-fa,,,,,,,,,,,,,,,CLCV 160,,WCC,HP,,,
1930,,Ancient Greek & Roman Religion,,2018-fa,,,,,,,,,,,,,,,REL 160,,WCC,HP,,,
1931,,Origins of Western Literature,,2018-fa,,,,,,,,,,,,,,,CLCV 220,,WCC,LA,,,
1932,,Origins of Western Literature,,2018-fa,,,,,,,,,,,,,,,CWL 220,,WCC,LA,,,
1933,,The Heroic Tradition,,2018-fa,,,,,,,,,,,,,,,CLCV 221,,WCC,LA,,,
1934,,The Heroic Tradition,,2018-fa,,,,,,,,,,,,,,,CWL 263,,WCC,LA,,,
1935,,The Tragic Spirit,,2018-fa,,,,,,,,,,,,,,,CLCV 222,,WCC,LA,,,
1936,,The Tragic Spirit,,2018-fa,,,,,,,,,,,,,,,CWL 264,,WCC,LA,,,
1937,,The Tragic Spirit,,2018-fa,,,,,,,,,,,,,,,THEA 210,,WCC,LA,,,
1938,,"Myth,History,Fiction,Tradition",,2018-fa,,,,,,,,,,,,,,,CLCV 223,,WCC,,,,
1939,,American Race and Ethnicity in the Classical Tradition,,2018-fa,,,,,,,,,,,,,,,CLCV 224,,US,LA,,,
1940,,"Greco-Roman Demo, Econ, Cult",,2018-fa,,,,,,,,,,,,,,,CLCV 225,,WCC,HP,,,
1941,,The Comic Imagination,,2018-fa,,,,,,,,,,,,,,,CLCV 323,ACP,WCC,LA,,,
1942,,The Comic Imagination,,2018-fa,,,,,,,,,,,,,,,CWL 322,ACP,WCC,LA,,,
1943,,The Comic Imagination,,2018-fa,,,,,,,,,,,,,,,THEA 323,ACP,WCC,LA,,,
1944,,Communication and Conflict,,2018-fa,,,,,,,,,,,,,,,CMN 231,,,,,,BSC
1945,,The Global Food Production Web,,2018-fa,,,,,,,,,,,,,,,CPSC 116,,NW,,,,
1946,,Agriculture in Mythology,,2018-fa,,,,,,,,,,,,,,,CPSC 131,,NW,,,,
1947,,Intro to Applied Statistics,,2018-fa,,,,,,,,,,,,,,,CPSC 241,,,,,QR1,
1948,,Biotechnology in Agriculture,,2018-fa,,,,,,,,,,,,,,,CPSC 261,,,,LS,,
1949,,Biotechnology in Agriculture,,2018-fa,,,,,,,,,,,,,,,HORT 261,,,,LS,,
1950,,Little Bits to Big Ideas,,2018-fa,,,,,,,,,,,,,,,CS 102,,,,,QR1,
1951,,Little Bits to Big Ideas,,2018-fa,,,,,,,,,,,,,,,INFO 102,,,,,QR1,
1952,,"Software Engineering II, ACP",,2018-fa,,,,,,,,,,,,,,,CS 429,ACP,,,,,
1953,,"Senior Project II, ACP",,2018-fa,,,,,,,,,,,,,,,CS 493,ACP,,,,,
1954,,Cross-Cultural Thematics,,2018-fa,,,,,,,,,,,,,,,CWL 151,,,LA,,,
1955,,Lit of Asia & Africa II,,2018-fa,,,,,,,,,,,,,,,CWL 190,,NW,LA,,,
1956,,Comparative Lit Studies,,2018-fa,,,,,,,,,,,,,,,CWL 201,,,LA,,,
1957,,Literature and Ideas,,2018-fa,,,,,,,,,,,,,,,CWL 202,,WCC,LA,,,
1958,,Islam & West Through Lit,,2018-fa,,,,,,,,,,,,,,,CWL 205,,,LA,,,
1959,,Indian Cinema in Context,,2018-fa,,,,,,,,,,,,,,,CWL 207,,NW,LA,,,
1960,,Indian Cinema in Context,,2018-fa,,,,,,,,,,,,,,,MACS 207,,NW,LA,,,
1961,,Jewish American and US Minority Literatures in Dialogue,,2018-fa,,,,,,,,,,,,,,,CWL 209,,US,LA,,,
1962,,Jewish American and US Minority Literatures in Dialogue,,2018-fa,,,,,,,,,,,,,,,ENGL 222,,US,LA,,,
1963,,Jewish American and US Minority Literatures in Dialogue,,2018-fa,,,,,,,,,,,,,,,JS 209,,US,LA,,,
1964,,"Madness, Myth, and Murder",,2018-fa,,,,,,,,,,,,,,,CWL 215,,,LA,,,
1965,,"Madness, Myth, and Murder",,2018-fa,,,,,,,,,,,,,,,SCAN 215,,,LA,,,
1966,,Jewish Storytelling,,2018-fa,,,,,,,,,,,,,,,CWL 221,,WCC,LA,,,
1967,,Jewish Storytelling,,2018-fa,,,,,,,,,,,,,,,ENGL 223,,WCC,LA,,,
1968,,Jewish Storytelling,,2018-fa,,,,,,,,,,,,,,,JS 220,,WCC,LA,,,
1969,,Jewish Storytelling,,2018-fa,,,,,,,,,,,,,,,REL 220,,WCC,LA,,,
1970,,Jewish Storytelling,,2018-fa,,,,,,,,,,,,,,,YDSH 220,,WCC,LA,,,
1971,,The Qur'an (Koran),,2018-fa,,,,,,,,,,,,,,,CWL 223,,NW,LA,,,
1972,,The Qur'an (Koran),,2018-fa,,,,,,,,,,,,,,,REL 223,,NW,LA,,,
1973,,The Qur'an (Koran),,2018-fa,,,,,,,,,,,,,,,SAME 223,,NW,LA,,,
1974,,Early Masterpieces of Western Culture,,2018-fa,,,,,,,,,,,,,,,CWL 241,ACP,WCC,LA,,,
1975,,Modern Masterpieces of Western Culture,,2018-fa,,,,,,,,,,,,,,,CWL 242,,WCC,LA,,,
1976,,Russian Lit and Revolution,,2018-fa,,,,,,,,,,,,,,,CWL 249,,,LA,,,
1977,,Russian Lit and Revolution,,2018-fa,,,,,,,,,,,,,,,RUSS 225,,,LA,,,
1978,,Grimms' Fairy Tales - ACP,,2018-fa,,,,,,,,,,,,,,,CWL 250,ACP,WCC,LA,,,
1979,,Grimms' Fairy Tales - ACP,,2018-fa,,,,,,,,,,,,,,,ENGL 267,ACP,WCC,LA,,,
1980,,Grimms' Fairy Tales - ACP,,2018-fa,,,,,,,,,,,,,,,GER 250,ACP,WCC,LA,,,
1981,,Renaissance Lit and Culture,,2018-fa,,,,,,,,,,,,,,,CWL 255,,WCC,LA,,,
1982,,Renaissance Lit and Culture,,2018-fa,,,,,,,,,,,,,,,ENGL 204,,WCC,LA,,,
1983,,Modern Drama II,,2018-fa,,,,,,,,,,,,,,,CWL 266,,,LA,,,
1984,,Modern Drama II,,2018-fa,,,,,,,,,,,,,,,ENGL 244,,,LA,,,
1985,,"Brit, Amer & Contin Fiction",,2018-fa,,,,,,,,,,,,,,,CWL 269,,,LA,,,
1986,,"Brit, Amer & Contin Fiction",,2018-fa,,,,,,,,,,,,,,,ENGL 248,,,LA,,,
1987,,The Holocaust in Context - ACP,,2018-fa,,,,,,,,,,,,,,,CWL 271,ACP,WCC,LA,,,
1988,,The Holocaust in Context - ACP,,2018-fa,,,,,,,,,,,,,,,ENGL 268,ACP,WCC,LA,,,
1989,,The Holocaust in Context - ACP,,2018-fa,,,,,,,,,,,,,,,GER 260,ACP,WCC,LA,,,
1990,,Sexuality and Literature,,2018-fa,,,,,,,,,,,,,,,CWL 272,,,LA,,,
1991,,Sexuality and Literature,,2018-fa,,,,,,,,,,,,,,,GER 270,,,LA,,,
1992,,Sexuality and Literature,,2018-fa,,,,,,,,,,,,,,,GWS 270,,,LA,,,
1993,,The Holocaust in Context,,2018-fa,,,,,,,,,,,,,,,CWL 273,,WCC,LA,,,
1994,,The Holocaust in Context,,2018-fa,,,,,,,,,,,,,,,ENGL 269,,WCC,LA,,,
1995,,The Holocaust in Context,,2018-fa,,,,,,,,,,,,,,,GER 261,,WCC,LA,,,
1996,,Masterpieces of East Asian Lit,,2018-fa,,,,,,,,,,,,,,,CWL 275,,NW,LA,,,
1997,,Masterpieces of East Asian Lit,,2018-fa,,,,,,,,,,,,,,,EALC 275,,NW,LA,,,
1998,,Asian Film Genres,,2018-fa,,,,,,,,,,,,,,,CWL 276,,NW,LA,,,
1999,,Asian Film Genres,,2018-fa,,,,,,,,,,,,,,,EALC 276,,NW,LA,,,
2000,,Asian Film Genres,,2018-fa,,,,,,,,,,,,,,,ENGL 276,,NW,LA,,,
2001,,Arctic Narratives,,2018-fa,,,,,,,,,,,,,,,CWL 282,,WCC,LA,,,
2002,,Arctic Narratives,,2018-fa,,,,,,,,,,,,,,,EURO 240,,WCC,LA,,,
2003,,Arctic Narratives,,2018-fa,,,,,,,,,,,,,,,SCAN 240,,WCC,LA,,,
2004,,Jewish Sacred Literature,,2018-fa,,,,,,,,,,,,,,,CWL 283,,,LA,,,
2005,,Jewish Sacred Literature,,2018-fa,,,,,,,,,,,,,,,ENGL 283,,,LA,,,
2006,,Jewish Sacred Literature,,2018-fa,,,,,,,,,,,,,,,REL 283,,,LA,,,
2007,,Modern Jewish Literature,,2018-fa,,,,,,,,,,,,,,,CWL 284,,,LA,,,
2008,,Modern Jewish Literature,,2018-fa,,,,,,,,,,,,,,,ENGL 284,,,LA,,,
2009,,Modern Jewish Literature,,2018-fa,,,,,,,,,,,,,,,REL 284,,,LA,,,
2010,,Classical Chinese Lit,,2018-fa,,,,,,,,,,,,,,,CWL 307,,NW,LA,,,
2011,,Classical Chinese Lit,,2018-fa,,,,,,,,,,,,,,,EALC 307,,NW,LA,,,
2012,,Chinese Popular Lit,,2018-fa,,,,,,,,,,,,,,,CWL 308,,NW,LA,,,
2013,,Chinese Popular Lit,,2018-fa,,,,,,,,,,,,,,,EALC 308,,NW,LA,,,
2014,,Japan Lit in Translation I,,2018-fa,,,,,,,,,,,,,,,CWL 311,,NW,LA,,,
2015,,Japan Lit in Translation I,,2018-fa,,,,,,,,,,,,,,,EALC 305,,NW,LA,,,
2016,,Japan Lit in Translation II,,2018-fa,,,,,,,,,,,,,,,CWL 312,,NW,LA,,,
2017,,Japan Lit in Translation II,,2018-fa,,,,,,,,,,,,,,,EALC 306,,NW,LA,,,
2018,,Lit Responses to the Holocaust,,2018-fa,,,,,,,,,,,,,,,CWL 320,,WCC,LA,,,
2019,,Lit Responses to the Holocaust,,2018-fa,,,,,,,,,,,,,,,ENGL 359,,WCC,LA,,,
2020,,Lit Responses to the Holocaust,,2018-fa,,,,,,,,,,,,,,,JS 320,,WCC,LA,,,
2021,,Lit Responses to the Holocaust,,2018-fa,,,,,,,,,,,,,,,REL 320,,WCC,LA,,,
2022,,Lit Responses to the Holocaust,,2018-fa,,,,,,,,,,,,,,,YDSH 320,,WCC,LA,,,
2023,,Dance Anatomy and Kinesiology,,2018-fa,,,,,,,,,,,,,,,DANC 345,,,,LS,,
2024,,Dance History Seminar,,2018-fa,,,,,,,,,,,,,,,DANC 441,ACP,,,,,
2025,,History East Asian Religions,,2018-fa,,,,,,,,,,,,,,,EALC 122,,NW,HP,,,
2026,,History East Asian Religions,,2018-fa,,,,,,,,,,,,,,,REL 122,,NW,HP,,,
2027,,The Chinese Language,,2018-fa,,,,,,,,,,,,,,,EALC 130,,NW,,,,SS
2028,,Zen,,2018-fa,,,,,,,,,,,,,,,EALC 132,,NW,HP,,,
2029,,Zen,,2018-fa,,,,,,,,,,,,,,,REL 132,,NW,HP,,,
2030,,Modern China,,2018-fa,,,,,,,,,,,,,,,EALC 221,,NW,,,,
2031,,Modern China,,2018-fa,,,,,,,,,,,,,,,HIST 221,,NW,,,,
2032,,Chinese Thght Confucius to Mao,,2018-fa,,,,,,,,,,,,,,,EALC 222,,NW,HP,,,
2033,,Chinese Thght Confucius to Mao,,2018-fa,,,,,,,,,,,,,,,HIST 222,,NW,HP,,,
2034,,Chinese Thght Confucius to Mao,,2018-fa,,,,,,,,,,,,,,,REL 224,,NW,HP,,,
2035,,Premodern Japanese History,,2018-fa,,,,,,,,,,,,,,,EALC 226,,NW,HP,,,
2036,,Premodern Japanese History,,2018-fa,,,,,,,,,,,,,,,HIST 226,,NW,HP,,,
2037,,Modern Japanese History,,2018-fa,,,,,,,,,,,,,,,EALC 227,,NW,HP,,,
2038,,Modern Japanese History,,2018-fa,,,,,,,,,,,,,,,HIST 227,,NW,HP,,,
2039,,Chinese Civilization,,2018-fa,,,,,,,,,,,,,,,EALC 240,,NW,,,,
2040,,Women in East Asia,,2018-fa,,,,,,,,,,,,,,,EALC 361,,NW,,,,SS
2041,,Women in East Asia,,2018-fa,,,,,,,,,,,,,,,GWS 361,,NW,,,,SS
2042,,Contemporary Korean Society,,2018-fa,,,,,,,,,,,,,,,EALC 365,,NW,,,,SS
2043,,History of Korea,,2018-fa,,,,,,,,,,,,,,,EALC 367,,NW,HP,,,
2044,,History of Korea,,2018-fa,,,,,,,,,,,,,,,HIST 325,,NW,HP,,,
2045,,Exploring Digital Info Technol,,2018-fa,,,,,,,,,,,,,,,ECE 101,,,,PS,QR2,
2046,,Senior Research Project,,2018-fa,,,,,,,,,,,,,,,ECE 496,ACP,,,,,
2047,,Introduction to Economics,,2018-fa,,,,,,,,,,,,,,,ECON 101,,,,,,SS
2048,,Program Evaluation in Developing Economies,,2018-fa,,,,,,,,,,,,,,,ECON 451,ACP,,,,,
2049,,Identity and Difference in Education,,2018-fa,,,,,,,,,,,,,,,EDUC 201,,US,,,,
2050,,"Social Justice, School & Society",,2018-fa,,,,,,,,,,,,,,,EDUC 202,ACP,,HP,,,
2051,,Intro to Poetry,,2018-fa,,,,,,,,,,,,,,,ENGL 101,,,LA,,,
2052,,Intro to Drama,,2018-fa,,,,,,,,,,,,,,,ENGL 102,,,LA,,,
2053,,Intro Lit Study for Non-Majors,,2018-fa,,,,,,,,,,,,,,,ENGL 110,,,LA,,,
2054,,Introduction to American Literature,,2018-fa,,,,,,,,,,,,,,,ENGL 116,,WCC,LA,,,
2055,,Shakespeare on Film,,2018-fa,,,,,,,,,,,,,,,ENGL 117,,,LA,,,
2056,,Shakespeare on Film,,2018-fa,,,,,,,,,,,,,,,MACS 117,,,LA,,,
2057,,"Swords, Sorcery & Sex: The Middle Ages in Popular Culture",,2018-fa,,,,,,,,,,,,,,,ENGL 122,,,LA,,,
2058,,"Swords, Sorcery & Sex: The Middle Ages in Popular Culture",,2018-fa,,,,,,,,,,,,,,,MDVL 122,,,LA,,,
2059,,Romantic Lit and Culture,,2018-fa,,,,,,,,,,,,,,,ENGL 207,,WCC,LA,,,
2060,,Victorian Lit and Culture,,2018-fa,,,,,,,,,,,,,,,ENGL 208,,WCC,LA,,,
2061,,British Lit to 1800,,2018-fa,,,,,,,,,,,,,,,ENGL 209,,WCC,LA,,,
2062,,British Lit 1800 to Present,,2018-fa,,,,,,,,,,,,,,,ENGL 210,,WCC,LA,,,
2063,,Modernist Lit and Culture,,2018-fa,,,,,,,,,,,,,,,ENGL 213,,WCC,LA,,,
2064,,Literature and Science,,2018-fa,,,,,,,,,,,,,,,ENGL 220,,,LA,,,
2065,,Beginnings of Modern Poetry,,2018-fa,,,,,,,,,,,,,,,ENGL 241,,WCC,,,,
2066,,Nineteenth-Century American Fiction,,2018-fa,,,,,,,,,,,,,,,ENGL 250,,WCC,LA,,,
2067,,The American Novel Since 1914,,2018-fa,,,,,,,,,,,,,,,ENGL 251,,WCC,LA,,,
2068,,Early American Literature and Culture,,2018-fa,,,,,,,,,,,,,,,ENGL 255,,WCC,LA,,,
2069,,Survey of American Lit II,,2018-fa,,,,,,,,,,,,,,,ENGL 256,,WCC,LA,,,
2070,,American Film Genres,,2018-fa,,,,,,,,,,,,,,,ENGL 270,,,LA,,,
2071,,Literature and Society,,2018-fa,,,,,,,,,,,,,,,ENGL 274,,,LA,,,
2072,,Postcolonial Lit in English,,2018-fa,,,,,,,,,,,,,,,ENGL 285,,NW,LA,,,
2073,,Writing About Lit Text&Culture,,2018-fa,,,,,,,,,,,,,,,ENGL 300,ACP,,,,,
2074,,Advanced Environmental Writing,,2018-fa,,,,,,,,,,,,,,,ENGL 477,ACP,,,,,
2075,,Advanced Environmental Writing,,2018-fa,,,,,,,,,,,,,,,ESE 477,ACP,,,,,
2076,,Introduction to Energy Sources,,2018-fa,,,,,,,,,,,,,,,ENVS 101,,,,PS,QR2,
2077,,Introduction to Energy Sources,,2018-fa,,,,,,,,,,,,,,,GCL 101,,,,PS,QR2,
2078,,Introduction to Energy Sources,,2018-fa,,,,,,,,,,,,,,,NPRE 101,,,,PS,QR2,
2079,,Social Learning and Knowledge,,2018-fa,,,,,,,,,,,,,,,EPOL 350,ACP,,,,,SS
2080,,Foundations of Education-ACP,,2018-fa,,,,,,,,,,,,,,,EPS 202,ACP,,,,,
2081,,Education and Social Justice,,2018-fa,,,,,,,,,,,,,,,EPS 380,,US,HP,,,
2082,,European Education to 1600,,2018-fa,,,,,,,,,,,,,,,EPS 403,ACP,WCC,HP,,,
2083,,European Education to 1600,,2018-fa,,,,,,,,,,,,,,,HIST 444,ACP,WCC,HP,,,
2084,,European Education to 1600,,2018-fa,,,,,,,,,,,,,,,MDVL 403,ACP,WCC,HP,,,
2085,,European Education since 1600,,2018-fa,,,,,,,,,,,,,,,EPS 404,ACP,WCC,HP,,,
2086,,European Education since 1600,,2018-fa,,,,,,,,,,,,,,,HIST 457,ACP,WCC,HP,,,
2087,,Language & Culture of Deaf Communities,,2018-fa,,,,,,,,,,,,,,,EPSY 222,,US,,,,SS
2088,,Language & Culture of Deaf Communities,,2018-fa,,,,,,,,,,,,,,,SHS 222,,US,,,,SS
2089,,Elements of Statistics,,2018-fa,,,,,,,,,,,,,,,EPSY 280,,,,,QR1,
2090,,Earth's Physical Systems,,2018-fa,,,,,,,,,,,,,,,ESE 103,,,,PS,,
2091,,Earth's Physical Systems,,2018-fa,,,,,,,,,,,,,,,GEOG 103,,,,PS,,
2092,,Geology of the National Parks,,2018-fa,,,,,,,,,,,,,,,ESE 104,,,,PS,,
2093,,Geology of the National Parks,,2018-fa,,,,,,,,,,,,,,,GEOL 104,,,,PS,,
2094,,Emergence of Life,,2018-fa,,,,,,,,,,,,,,,ESE 111,,,,LS,,
2095,,Emergence of Life,,2018-fa,,,,,,,,,,,,,,,GEOL 111,,,,LS,,
2096,,History of Life,,2018-fa,,,,,,,,,,,,,,,ESE 143,,,,LS,,
2097,,History of Life,,2018-fa,,,,,,,,,,,,,,,GEOL 143,,,,LS,,
2098,,American Environmental History,,2018-fa,,,,,,,,,,,,,,,ESE 202,,WCC,HP,,,
2099,,American Environmental History,,2018-fa,,,,,,,,,,,,,,,HIST 202,,WCC,HP,,,
2100,,American Environmental History,,2018-fa,,,,,,,,,,,,,,,NRES 202,,WCC,HP,,,
2101,,History of the Earth System,,2018-fa,,,,,,,,,,,,,,,ESE 208,,,,PS,,
2102,,History of the Earth System,,2018-fa,,,,,,,,,,,,,,,GEOL 208,,,,PS,,
2103,,Resource Conflicts,,2018-fa,,,,,,,,,,,,,,,ESE 215,,,,,,SS
2104,,Resource Conflicts,,2018-fa,,,,,,,,,,,,,,,GEOG 215,,,,,,SS
2105,,Resource Conflicts,,2018-fa,,,,,,,,,,,,,,,GLBL 215,,,,,,SS
2106,,"American People, Places, & Environments",,2018-fa,,,,,,,,,,,,,,,ESE 254,,US,,,,SS
2107,,"American People, Places, & Environments",,2018-fa,,,,,,,,,,,,,,,GEOG 254,,US,,,,SS
2108,,Environment and Society,,2018-fa,,,,,,,,,,,,,,,ESE 287,,WCC,,,,SS
2109,,Environment and Society,,2018-fa,,,,,,,,,,,,,,,GEOG 287,,WCC,,,,SS
2110,,Environment and Society,,2018-fa,,,,,,,,,,,,,,,NRES 287,,WCC,,,,SS
2111,,Environment and Society,,2018-fa,,,,,,,,,,,,,,,PS 273,,WCC,,,,SS
2112,,GIS II: Spatial Prob Solving,,2018-fa,,,,,,,,,,,,,,,ESE 380,,,,,QR2,
2113,,GIS II: Spatial Prob Solving,,2018-fa,,,,,,,,,,,,,,,GEOG 380,,,,,QR2,
2114,,Transportation & Sustainability,,2018-fa,,,,,,,,,,,,,,,ESE 465,ACP,,,,,
2115,,Transportation & Sustainability,,2018-fa,,,,,,,,,,,,,,,GEOG 465,ACP,,,,,
2116,,Exploring Arts and Creativity,,2018-fa,,,,,,,,,,,,,,,FAA 110,,,LA,,,
2117,,French Intellectual Tradition,,2018-fa,,,,,,,,,,,,,,,FR 195,,,HP,,,
2118,,Sustainable Earth,,2018-fa,,,,,,,,,,,,,,,GCL 124,,,,PS,,
2119,,Health and Wellness in Life Sciences,,2018-fa,,,,,,,,,,,,,,,GCL 125,,,,LS,,
2120,,Sustainability and Social Science,,2018-fa,,,,,,,,,,,,,,,GCL 126,,,,,,SS
2121,,History and Philosophy of Sustainable Design,,2018-fa,,,,,,,,,,,,,,,GCL 127,,,HP,,,
2122,,Sustainability in Fiction,,2018-fa,,,,,,,,,,,,,,,GCL 128,,,LA,,,
2123,,Sustainable Design,,2018-fa,,,,,,,,,,,,,,,GCL 129,,NW,LA,,,
2124,,Documenting Inequality,,2018-fa,,,,,,,,,,,,,,,GCL 137,,US,LA,,,
2125,,"Stereotypes, Prejudice & Discrimination",,2018-fa,,,,,,,,,,,,,,,GCL 144,,US,,,,BSC
2126,,Social Justice and the Arts,,2018-fa,,,,,,,,,,,,,,,GCL 145,,US,LA,,,
2127,,Fundamental Causes of Disease: The HIV/AIDS Pandemic,,2018-fa,,,,,,,,,,,,,,,GCL 146,,,,,,SS
2128,,Social Justice in the Social Sciences,,2018-fa,,,,,,,,,,,,,,,GCL 147,,US,,,,SS
2129,,Historical Perspectives on Social Justice,,2018-fa,,,,,,,,,,,,,,,GCL 148,,,HP,,,
2130,,"Health, Wellness, and the Black Experience",,2018-fa,,,,,,,,,,,,,,,GCL 185,,US,,,,SS
2131,,Health and Society,,2018-fa,,,,,,,,,,,,,,,GCL 186,,,,,,SS
2132,,"Morality, Methods, and Medicine: Formal and Philosophical Approaches to Health in Society",,2018-fa,,,,,,,,,,,,,,,GCL 187,,,HP,,QR2,
2133,,Health and Wellness in Literature,,2018-fa,,,,,,,,,,,,,,,GCL 188,,,LA,,,
2134,,Fictions of Equality,,2018-fa,,,,,,,,,,,,,,,GCL 195,,WCC,LA,,,
2135,,Frameworks for Inequality,,2018-fa,,,,,,,,,,,,,,,GCL 200,,US,HP,,,
2136,,Frameworks for Inequality & Cultural Understanding - ACP,,2018-fa,,,,,,,,,,,,,,,GCL 201,ACP,US,HP,,,
2137,,"Frameworks for Sustainability, Energy, & the Environment",,2018-fa,,,,,,,,,,,,,,,GCL 210,,WCC,HP,,,
2138,,Frameworks for Health & Wellness: Building Healthy Communities,,2018-fa,,,,,,,,,,,,,,,GCL 220,,WCC,HP,,,
2139,,Social and Cultural Geography,,2018-fa,,,,,,,,,,,,,,,GEOG 104,,,,,,SS
2140,,Geographies of Global Conflict,,2018-fa,,,,,,,,,,,,,,,GEOG 221,,,,,,SS
2141,,Geographies of Global Conflict,,2018-fa,,,,,,,,,,,,,,,GLBL 221,,,,,,SS
2142,,Geog Patterns of Illinois,,2018-fa,,,,,,,,,,,,,,,GEOG 224,,,,,,SS
2143,,Intro to Social Statistics,,2018-fa,,,,,,,,,,,,,,,GEOG 280,,,,,QR1,
2144,,Intro to Social Statistics,,2018-fa,,,,,,,,,,,,,,,SOC 280,,,,,QR1,
2145,,Spatial Analysis,,2018-fa,,,,,,,,,,,,,,,GEOG 371,,,,,QR2,
2146,,Planet Earth QRII,,2018-fa,,,,,,,,,,,,,,,GEOL 103,,,,PS,QR2,
2147,,Physical Geology,,2018-fa,,,,,,,,,,,,,,,GEOL 107,,,,PS,,
2148,,History of Geology,,2018-fa,,,,,,,,,,,,,,,GEOL 201,ACP,,HP,,,
2149,,German Popular Culture,,2018-fa,,,,,,,,,,,,,,,GER 201,,WCC,LA,,,
2150,,Germany and Europe,,2018-fa,,,,,,,,,,,,,,,GER 205,,WCC,HP,,,
2151,,Intro to German Literature,,2018-fa,,,,,,,,,,,,,,,GER 331,,,LA,,,
2152,,"Terrorism, Past and Present",,2018-fa,,,,,,,,,,,,,,,GLBL 228,,,HP,,,
2153,,"Terrorism, Past and Present",,2018-fa,,,,,,,,,,,,,,,HIST 257,,,HP,,,
2154,,Development,,2018-fa,,,,,,,,,,,,,,,GLBL 250,,NW,,,,
2155,,Nuclear Weapons & Arms Control,,2018-fa,,,,,,,,,,,,,,,GLBL 280,ACP,,,,,
2156,,Nuclear Weapons & Arms Control,,2018-fa,,,,,,,,,,,,,,,PHYS 280,ACP,,,,,
2157,,Ethnic Conflict,,2018-fa,,,,,,,,,,,,,,,GLBL 357,ACP,,,,,
2158,,Ethnic Conflict,,2018-fa,,,,,,,,,,,,,,,PS 357,ACP,,,,,
2159,,Int Diplomacy and Negotiation,,2018-fa,,,,,,,,,,,,,,,GLBL 392,ACP,,,,,
2160,,Sexualities,,2018-fa,,,,,,,,,,,,,,,GWS 202,,WCC,,,,
2161,,Sexualities,,2018-fa,,,,,,,,,,,,,,,SOC 202,,WCC,,,,
2162,,"Wives, Workers and Witches in Pre-Modern Europe",,2018-fa,,,,,,,,,,,,,,,GWS 245,,WCC,HP,,,
2163,,"Wives, Workers and Witches in Pre-Modern Europe",,2018-fa,,,,,,,,,,,,,,,HIST 245,,WCC,HP,,,
2164,,"Wives, Workers and Witches in Pre-Modern Europe",,2018-fa,,,,,,,,,,,,,,,MDVL 245,,WCC,HP,,,
2165,,Gender and Representation,,2018-fa,,,,,,,,,,,,,,,GWS 250,,,,,,SS
2166,,Gender in a Transnational Perspective,,2018-fa,,,,,,,,,,,,,,,GWS 261,,,,,,SS
